date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2016-06-09,0.6270729069371095,negative,agenus announces lead product candidate selection collaboration acquire afferent pharmaceutical panel back approval infectious diarrhea regulatory panel back approval difficile,20,2,0
2016-06-13,0.3487154144977689,positive,investigational insulin glargine met primary endpoint phase study,8,0,0
2016-06-16,2.215383866963716,positive,keytruda show superior progression free overall survival lung cancer patient keytruda prolongs life big lung cancer study,17,0,1
2016-06-20,0.1966991685678376,negative,announces result study relebactam combination imipenemcilastatin kgaa plan apply authorization avelumab h2,12,0,0
2016-06-27,0.7709425410994064,positive,receives chmp positive opinion keytruda advanced non small cell lung cancer,11,1,0
2016-06-29,0.9420768964663262,positive,moderna announce strategic collaboration hepatitis patent win over face foe,10,2,0
2016-06-30,0.3829611576537939,negative,3rd circuit weigh fosamax warning lawsuit kgaa zeiss hamilton thorne join global fertility alliance,14,0,0
2016-07-01,0.3627723424341145,positive,animal buy controlling interest vallxc3xa9e,5,1,0
2016-07-06,1.4002207302073133,positive,germany begin large ovarian cancer trial,6,0,1
2016-07-07,0.5803183612392293,negative,refile germany kgaa initiate phase iii trial appeal order reversing mln verdict,12,0,0
2016-07-11,0.3695414270833752,negative,invests majority stake staywell,4,0,0
2016-07-14,0.3904197891163807,negative,uk charity pocket mln cancer immunotherapy uk charity pocket million cancer immunotherapy,12,0,0
2016-07-18,1.291705955828648,negative,ema accepts cladribine review marketing authorisation application corrected kgaa get ema acceptance review marketing application,15,0,0
2016-07-21,0.37771984658862,positive,provides regulatory update biologics application ruling invalidating patent over sale bar stayed,12,0,0
2016-07-22,0.3974847998436503,negative,ema ha accepted file formulation isentress review,7,0,0
2016-07-25,0.1704324379076638,negative,designated breakthrough therapy fda get prime status ema ebola vaccine,10,1,0
2016-07-26,0.3876902224413614,negative,set quarterly dividend,3,0,0
2016-07-27,0.5173517639136982,positive,plan end partnership agreement alk abello,6,0,0
2016-07-28,0.4055651617248079,negative,seek curb plaintiff firm misleading communication robert lift stay ruling invalidating patent germany kgaa amoydx collaborate bring liquid biopsy ra biomarker testing china lock horn legal fee hepatitis patent fight,30,1,0
2016-07-29,0.2321761054357773,positive,quarterly result beat forecast rise q2 adjusted earnings,8,3,0
2016-08-01,0.0829002415910551,positive,motion bar plaintiff firm communication denied moot,7,0,0
2016-08-02,0.0781657610163799,positive,draw takeover interest allergan wsj ha drawn takeover interest including allergan wsj refile draw takeover interest allergan wsj european commission approves anti pd therapy keytrudax7f draw takeover interest allergan wsj draw takeover interest allergan wsj,35,1,0
2016-08-04,0.2231771089221235,positive,kgaa lift fy profit forecast strong lab supply kgaa lift profit forecast fertility treatment kgaa fertility unit benefiting production problem rival,21,1,0
2016-08-05,9.590135264234268,positive,announces fda filing acceptance application mk,6,0,1
2016-08-08,1.5063462137885009,negative,corrected fda approves keytruda type head neck cancer,8,2,1
2016-08-11,1.1163929604702585,positive,get attorney fee hepatitis patent fight,6,0,0
2016-08-17,0.208471205698002,positive,exclusive enters race cancer drugmaker medivation source,7,0,0
2016-08-24,0.8254150896189194,negative,biothera pharmaceutical expands relationship,4,0,0
2016-08-25,0.5847359251609063,negative,lung cancer doctor eye keytruda over opdivo,7,0,0
2016-08-29,0.2378587860387249,negative,judge invalidates nuvaring patent claim,5,0,0
2016-08-30,0.3112490855195604,negative,moody change outlook kgaa rating stable negative affirms rating,9,1,0
2016-09-02,0.3236148575657349,negative,refile abort development osteoporosis due stroke risk provides update odanacatib development program scrap development osteoporosis due stroke risk,18,0,0
2016-09-07,0.5759397428773738,negative,aralez acquires canadian right zontivity fda grant breakthrough therapy designation keytruda,11,1,0
2016-09-12,0.3145530547822295,negative,canada brenzys approved canada,4,0,0
2016-09-14,0.706697034682302,negative,roche work better rebif,4,1,0
2016-09-15,0.6795929614259677,positive,investigational ertugliflozin met primary endpoint,5,0,0
2016-09-16,0.2242778669038991,positive,present examining durable efficacy investigational cladribine tablet multiple sclerosis,9,0,0
2016-09-20,0.9899362685334534,positive,bayer integration disrupts expected,4,0,0
2016-09-23,0.4527192120497791,positive,kgaa announces isabel de paoli chief strategy officer,8,0,0
2016-10-06,0.2924907565866608,negative,vaccinex announces clinical collaboration kgaa,5,0,0
2016-10-07,0.5184952581511748,positive,asks justice change federal circuit review pto trial,8,0,0
2016-10-10,1.2793845708701124,positive,lung cancer setback put rival driver seat,7,0,0
2016-10-11,1.819983663495106,negative,aetna sign contract januvia janumet transgene announces collaboration kgaa darmstadt germany evaluate combination tg4001 avelumab,15,1,1
2016-10-12,0.5671732203720747,negative,ablynx extends research collaboration,4,0,0
2016-10-13,1.70607968816604,positive,germany expects extra benefit sigma aldrich deal kgaa still plan apply avelumab approval,13,2,1
2016-10-17,0.6505294846556042,negative,kgaa announces cooperation agreement durxtreme gmbh,6,0,0
2016-10-19,0.621037194109908,negative,phase study letermovir meet primary endpoint antiviral meet main goal late stage trial,13,0,0
2016-10-20,0.2674834562501726,positive,debiopharm report clinical collaboration kgaa advaxis initiate combination portion phase study,11,0,0
2016-10-21,1.2095416782583523,negative,bladder cancer meet primary endpoint stop early keytruda succeeds key bladder cancer trial,13,-1,0
2016-10-24,1.1605689177276002,negative,fda approves lung cancer first line treatment fda also approves labeling update keytruda treatment patient metastatic nsclc,17,2,0
2016-10-25,2.3103642531968727,positive,aim leader second line lung cancer report pct jump quarterly profit win early approval keytruda untreated lung cancer q3 non gaap eps predicts lung cancer dominance keytruda immunotherapy,28,2,1
2016-10-26,1.5425695852643306,negative,eur bln debt offering,4,0,1
2016-11-02,0.1738542096779927,negative,kgaa present mid stage atacicept acrarhp annual meeting,8,0,0
2016-11-04,0.7776272365970227,positive,kgaa invests mln eur production value chain china,8,0,0
2016-11-07,0.1145762511651327,negative,idemitsu sign collaboration agreement oled material,6,1,0
2016-11-11,1.3243032304283142,negative,sept net profit million rupee,5,0,1
2016-11-14,0.7353131386803935,negative,opgen collaborates develop rapid diagnostics informatics tool help combat antimicrobial resistance,11,0,0
2016-11-15,0.591390357219379,negative,kgaa expects profit gain lower development cost see continued pressure erbitux eu,12,1,0
2016-11-16,1.414679771382632,negative,genexine entered clinical research collaboration,5,0,1
2016-11-17,0.4023051001117883,negative,loses bid invalidate hepatitis patent ahead trial,7,-1,0
2016-11-22,1.1584068730682962,negative,raise quarterly dividend 47share 46share quintilesims form collaboration kgaa darmstadt germany generate real world insight usage anti cancer therapy across europe,21,1,0
2016-11-25,0.5531759445442042,positive,opexa therapeutic receives notice trading unit serono,7,0,0
2016-11-28,0.1895708583499633,negative,fda grant priority review supplemental biologics license application keytruda face off jury over hepatitis patent,15,1,0
2016-11-29,0.4360353014460916,positive,german get fda priority review cancer,6,1,0
2016-11-30,1.3680593072085467,negative,natrix separation announces collaboration agreement sanofi evotec collaborate target discovery technology,11,0,1
2016-12-01,0.3351831559852969,negative,fda grant priority review application expand use keytruda hodgkin lymphoma win uk okay keytruda lung cancer cut ceo kenneth frazier cnbc continue great hope alzheimer ceo importing outside not possible,30,4,0
2016-12-02,0.5588617180903421,positive,pay infringing hep patent,4,-1,0
2016-12-05,2.0404322509644857,negative,biothera pharmaceutical further expand research collaboration present updated finding keytruda,10,1,1
2016-12-06,0.2669481929973738,negative,present updated keytruda small cell lung cancer mesothelioma,8,0,0
2016-12-07,1.6730415546181931,negative,biocartis launch second liquid biopsy assay developed canada zostavax ii showed vaccine effectiveness shingle observational effectiveness study,17,1,1
2016-12-12,0.915044324327352,positive,update triple negative breast cancer study interim result phase 1b2 study evaluating combination keytruda eisai halaven injection presented sabcs,19,0,0
2016-12-15,0.5106101662586626,positive,science pay bln hepatitis royalty court verdict win billion hepatitis trial win bln hepatitis trial,15,0,0
2016-12-16,0.3067023858391082,positive,europea chmp recommends keytrudax7f lung cancer treatment,7,0,0
2016-12-22,0.4251395044608919,positive,advanced nano technology sign revised supply agreement kgaa,8,1,0
2016-12-30,0.0775630653384706,positive,ltd received demand notice nppa,5,0,0
2017-01-05,0.0461844025403501,positive,cerveau technology sign license agreement novel investigational tau imaging agent,10,1,0
2017-01-09,1.7072273154092987,positive,incyte advance clinical development program investigating combination epacadostat keytruda,9,0,1
2017-01-10,1.931260229209386,negative,get fda acceptance supplemental biologics license application keytruda combination chemotherapy fda accepts application lung cancer combo therapy clearink display sign development agreement,22,1,1
2017-01-11,2.5711949081742347,positive,leapfrog rival lung cancer combination race expand immuno oncology collaboration stock lift flat ahead trump speech kgaa darmstadt germany license oncology research development program vertex,25,1,1
2017-01-12,1.1920939421109833,positive,kgaa darmstadt germany palantir launch partnership,6,1,0
2017-01-20,3.2792069258722467,positive,ono pharmaceutical enters license agreement agree settle keytruda patent suit lung cancer delay slam keep lead announces license agreement resolving keytruda patent litigation,23,-1,1
2017-01-23,0.8912325276524524,negative,kgaa darmstadt germany announces research collaboration domain therapeutic immuno oncology ono pharmaceutical reach settlement sign license agreement,17,1,0
2017-01-27,1.0556722708496724,positive,reveals increase history,3,0,0
2017-02-02,3.283533131393379,positive,ceo development priority forecast reassuring full speed ahead keytruda quarterly sale slip pct q4 adjusted earnings,16,1,1
2017-02-03,0.5178953473612191,negative,fda accepts sblas keytruda,4,0,0
2017-02-06,1.1898188918817554,positive,immunovaccine princess margaret cancer centre conduct phase clinical trial evaluate use combination immunotherapy,13,0,0
2017-02-07,1.1438854760942083,negative,announces stoppage work section worker goa,6,0,0
2017-02-13,0.4222279543284468,positive,capital world report pct passive stake dec sec filing,9,0,0
2017-02-14,0.974559935339947,positive,stopping late stage study another alzheimer fails announces epoch study verubecestat halt study mild moderate alzheimer doravirine meet primary efficacy endpoint pivotal phase trial,24,-1,0
2017-02-22,0.2013637195777851,negative,canada effective feb ontario reimburse zepatier followed british columbia,9,1,0
2017-02-23,0.7899942088245293,positive,biothera pharmaceutical initiate patient dosing phase trial investigating imprime pgg keytruda record bln impairment charge related uprifosbuvir program sec filing,20,0,0
2017-02-24,0.3438835422919339,positive,first phase trial virus vaccine v2120 reduced incidence confirmed herpes zoster case,12,0,0
2017-02-27,0.6248489716878303,negative,dec qtr profit rise pct,5,2,0
2017-02-28,0.3002889726724689,positive,set quarterly dividend 47share kgaa get priority review bladder cancer uk reject keytruda initial treatment lung cancer,17,0,0
2017-03-02,0.4333968863850068,positive,beigene expects decision q1 partner kgaa bgb nice expands positive recommendation erbitux,12,1,0
2017-03-09,0.0099591254977271,positive,germany well advanced talk sell biosimilars unit development cost keep kgaa profit flat kgaa predicts stable adj ebitda,18,0,0
2017-03-10,0.7905458741056082,negative,kgaa announces release fertility technology product,6,0,0
2017-03-14,0.4606024324399937,positive,provides update supplemental biologics license application keytruda win fda nod treating blood cancer,13,2,0
2017-03-22,0.8768426864419032,negative,appeal court revives fosamax warning claim appeal court revives claim over fosamax must face renewed fosamax warning claim appeal court,20,0,0
2017-03-23,0.2397467729679636,negative,fda approves german immunotherapy skin cancer,6,2,0
2017-03-24,0.0853884073489075,negative,european agency chmp recommends approval keytruda,6,1,0
2017-03-31,0.3746037227248422,positive,incyte provide additional detail previously announced collaboration,7,0,0
